Date,Open,High,Low,Close,Adj Close,Volume
4/29/2011,715,720.400024,695.799988,706.799988,604.696594,2732252
5/2/2011,710.099976,711.349976,696.549988,699.400024,598.365723,1580211
5/3/2011,696.099976,704.799988,681,684.349976,585.489624,2246946
5/4/2011,686,690.650024,659,662.5,566.795959,2401410
5/5/2011,665.950012,673.5,651.650024,655.049988,560.422424,1720801
5/6/2011,659.849976,669.849976,655,664.799988,568.763855,1910901
5/9/2011,670,670,656.599976,664.549988,568.550049,1612375
5/10/2011,669.700012,669.700012,650.099976,661.099976,565.598389,3941941
5/11/2011,665.099976,668.099976,656,666.099976,569.876099,2374440
5/12/2011,660,661.900024,646,647.200012,553.706421,2940195
5/13/2011,650,655,640.75,644.700012,551.567566,6914124
5/16/2011,646,646.200012,632,634,542.413147,2521226
5/17/2011,635,638.700012,626.549988,631.599976,540.359924,2597846
5/18/2011,634.799988,647.599976,634.799988,646.049988,552.722595,4386172
5/19/2011,649.75,649.849976,637.599976,643.849976,550.840271,1228035
5/20/2011,649.849976,663.400024,640,658.849976,563.67334,1807339
5/23/2011,652.450012,653.150024,640.049988,646.549988,553.150208,2105817
5/24/2011,651.700012,659.849976,645.049988,649.400024,555.588501,1977042
5/25/2011,650,656.5,641.099976,644.25,551.182617,2245849
5/26/2011,645.200012,649.900024,635,643.150024,550.241455,2913164
5/27/2011,640.5,658.400024,640.5,656.299988,561.49176,1935462
5/30/2011,658,671.5,658,668.549988,571.972046,2256839
5/31/2011,669.799988,688.799988,669.799988,684.049988,585.232971,3227566
6/1/2011,676.549988,692.950012,676.549988,689.099976,589.553589,1204308
6/2/2011,681.049988,684.700012,676.599976,680,581.768127,1100046
6/3/2011,678.5,683.049988,658.25,660.049988,564.700012,2170805
6/6/2011,659.950012,674.099976,659.150024,670.650024,573.768799,2854529
6/7/2011,668,674.650024,662.299988,669.200012,572.528259,1865334
6/8/2011,664,669.5,657,658.299988,563.202942,994235
6/9/2011,658,662.400024,650.400024,654.799988,560.208557,2103369
6/10/2011,654,658.5,645.549988,651.5,557.385132,2562491
6/13/2011,649.450012,659.5,646.349976,657,562.090637,1371393
6/14/2011,648,655.650024,643.5,648.400024,554.733032,2835239
6/15/2011,647,659.400024,646,648.200012,554.561951,2358264
6/16/2011,647.700012,655.900024,643.099976,648.099976,554.476379,2316006
6/17/2011,654.5,654.5,635.549988,638.650024,546.391541,1745082
6/20/2011,640.799988,641.950012,625.099976,630.049988,539.033813,4128299
6/21/2011,633,649.299988,631,643.049988,550.155823,1956632
6/22/2011,639,649,635,644.650024,559.353394,1890470
6/23/2011,642.099976,645.75,636,638.950012,554.407471,847197
6/24/2011,640.549988,670.450012,640.549988,668,579.613708,3635723
6/27/2011,660.5,684.900024,660.5,674.549988,585.296997,3281812
6/28/2011,678.099976,692,675.5,689.75,598.486023,2608360
6/29/2011,692.599976,699.5,692.599976,696.049988,603.952332,1739032
6/30/2011,696.200012,709.900024,696.200012,706.299988,612.84613,4189494
7/1/2011,710.049988,712,701.299988,703.299988,610.243164,1878221
7/4/2011,708,710,696.799988,700.75,608.030457,1268259
7/5/2011,699.549988,703.400024,690.150024,700.200012,607.553284,2090604
7/6/2011,696.25,714.150024,696.25,710.900024,616.837463,2985597
7/7/2011,713.900024,726.200012,712,724.400024,628.551208,2757523
7/8/2011,726,732.950012,712.099976,714.200012,619.700867,3348765
7/11/2011,712,715,703,709.099976,615.275635,1847895
7/12/2011,701.900024,709,685.25,689.75,598.486023,1294273
7/13/2011,695,696.900024,683.349976,694.200012,602.347229,2224857
7/14/2011,692.799988,712,687,703.599976,610.503296,1638519
7/15/2011,701.049988,708.700012,691.5,693.799988,602.000061,1048933
7/18/2011,693.950012,702,690.150024,700.700012,607.987183,1058271
7/19/2011,702,709,695.049988,703.700012,610.590088,1379200
7/20/2011,708.900024,709.049988,693.650024,697.25,604.99353,1089228
7/21/2011,693,702.349976,691.049988,698.549988,606.121643,652707
7/22/2011,704,712,700.049988,707.849976,614.191101,1160424
7/25/2011,703.549988,709.900024,696.099976,708.200012,614.49469,1925904
7/26/2011,711.400024,714,685.75,693.950012,602.130371,1886011
7/27/2011,696,705.5,686.25,703.299988,610.243164,2428371
7/28/2011,695.299988,696.700012,686,688.349976,597.27124,2021353
7/29/2011,687,692.900024,675.299988,689,597.835144,2421633
8/1/2011,697.799988,707,691.200012,694.599976,602.694214,1970548
8/2/2011,690.200012,693.150024,683,685,594.364441,1280478
8/3/2011,677.299988,684.950012,675.299988,679.950012,589.982605,1053042
8/4/2011,682.599976,696.5,673.75,676.450012,586.94574,4184042
8/5/2011,661.299988,674,658.900024,664.799988,576.837341,2760020
8/8/2011,654,666.200012,641,646.75,561.175537,3237082
8/9/2011,625.049988,664.849976,624.200012,659,571.804626,3673395
8/10/2011,672,673.799988,660,666.150024,578.008484,2428299
8/11/2011,660,688.650024,660,683.700012,593.236511,2884036
8/12/2011,687.900024,688.900024,663,668.75,580.264709,2698571
8/16/2011,677.900024,681.450012,642,644.5,559.223145,3134178
8/17/2011,645.099976,670.5,645.049988,660.599976,573.192871,3374731
8/18/2011,660.599976,660.599976,660.599976,660.599976,573.192871,0
8/19/2011,633.5,647.200012,628.099976,639.200012,554.62439,3775170
8/22/2011,639.099976,648.400024,638.349976,641.150024,556.316467,1506103
8/23/2011,646.5,650.900024,631.549988,645.849976,560.394531,2529652
8/24/2011,640.200012,657.5,640.200012,646.299988,560.785034,3192592
8/25/2011,650.599976,650.599976,622.200012,628.200012,545.079956,3750417
8/26/2011,629.099976,638.5,611.599976,621.799988,539.526733,2819612
8/29/2011,633,650.25,625.950012,645.200012,559.830688,1500915
8/30/2011,650.650024,667,650.150024,662.650024,574.971741,2513886
9/2/2011,682,685.75,653,660.950012,573.496582,3870461
9/5/2011,658,659.849976,641.599976,650.049988,564.038818,3893585
9/6/2011,650,655.900024,642.099976,655.200012,568.507446,3259599
9/7/2011,659.700012,670.700012,657.400024,667.5,579.179871,2961076
9/8/2011,667.849976,667.950012,655.099976,659.25,572.021545,2199131
9/9/2011,664.849976,671.900024,660,661.549988,574.017151,2815669
9/12/2011,652.75,658.650024,643,654.200012,567.639709,1975474
9/13/2011,656.700012,664.599976,644.599976,646.650024,561.088867,1702822
9/14/2011,647,649.950012,634.25,645.099976,559.743713,2328870
9/15/2011,652.900024,663.700012,636.200012,654.799988,568.160339,2213681
9/16/2011,664,675,657.700012,662.349976,574.711304,2418768
9/19/2011,659.799988,660.549988,650.5,653,566.598572,821719
9/20/2011,655.700012,678,654.799988,675.049988,585.730957,2103373
9/21/2011,679.900024,679.900024,665.599976,674.099976,584.906677,1161077
9/22/2011,664,669.900024,641.099976,643.5,558.355591,1815085
9/23/2011,639,639,622.549988,625,542.303406,7087677
9/26/2011,626.799988,628.799988,617.700012,622.349976,540.003906,3553539
9/27/2011,630.150024,646.950012,626.349976,641.150024,556.316467,2974782
9/28/2011,646.700012,646.700012,631.549988,636.950012,552.672119,3877365
9/29/2011,638.75,660,637,652.450012,566.121338,6773241
9/30/2011,646.700012,654.5,636.25,640.900024,556.099548,4413738
10/3/2011,630.549988,635.099976,617.299988,634.450012,550.502869,2607209
10/4/2011,629.349976,634.75,617.5,620.799988,538.65918,2678250
10/5/2011,622,640,618,624.950012,542.260071,2930759
10/7/2011,640,655.549988,636.700012,645.400024,560.004089,3144918
10/10/2011,643.200012,666.650024,643.200012,662.549988,574.884827,1614355
10/11/2011,669.799988,679,665,666.75,578.529175,3005080
10/12/2011,670,672.5,658,669.900024,581.262451,2270021
10/13/2011,672,673.349976,662.700012,664.400024,576.490234,1461753
10/14/2011,661.900024,669,659,666.799988,578.572571,1512907
10/17/2011,670.5,677.650024,664.5,673.450012,584.342651,2443546
10/18/2011,668.700012,677.650024,664.650024,673.799988,584.64624,2323693
10/19/2011,679.900024,679.900024,669.75,673.950012,584.776489,2981665
10/20/2011,669.75,669.75,638.200012,644.950012,559.61377,5542653
10/21/2011,647,649.700012,630,633.400024,549.591919,3474173
10/24/2011,644,648,634.349976,640.5,555.752441,3512753
10/25/2011,645.799988,674.700012,633,669.200012,580.655029,4630436
10/28/2011,685,699.5,681,688.700012,597.575012,2589264
10/31/2011,689,695.049988,678.099976,688.849976,597.705017,2342728
11/1/2011,683,686.700012,679.5,684.349976,593.800537,1697276
11/2/2011,680,689,679.200012,682.700012,592.368652,1040371
11/3/2011,678,687,674.299988,683.450012,593.019592,1454860
11/4/2011,688.5,689.75,678.25,683.900024,593.409973,1650719
11/8/2011,683,690.299988,675.049988,679.849976,589.895874,832846
11/9/2011,681.25,687,679.150024,682.400024,592.108398,2656856
11/11/2011,680,680,663.650024,666.700012,578.485901,2097116
11/14/2011,671,676.700012,666.150024,672.75,583.735352,2475463
11/15/2011,670.5,673.700012,654,657.549988,570.54657,1306443
11/16/2011,657.799988,657.799988,626.25,645.400024,560.004089,2229348
11/17/2011,648.950012,651.799988,631.400024,635.049988,551.02356,1623008
11/18/2011,630.099976,648,630.099976,645.599976,560.177612,2470305
11/21/2011,639,643.900024,618.099976,623.349976,540.871521,1752373
11/22/2011,625.599976,645.900024,625.599976,637.950012,553.539978,2002760
11/23/2011,636.599976,639.299988,613.200012,624.150024,541.565857,2742574
11/24/2011,623,630,607.099976,626.099976,543.257874,3268857
11/25/2011,621.700012,623.25,606.599976,613.75,532.54187,1768272
11/28/2011,618.25,649.049988,618.25,646.650024,561.088867,2123181
11/29/2011,648.5,648.5,632.099976,635.650024,551.54425,2200475
11/30/2011,626.049988,647.799988,625.299988,641.700012,556.793701,3367260
12/1/2011,659.900024,664.450012,651,656.099976,569.288391,1769040
12/2/2011,658,669,654.700012,667.599976,579.266663,1803708
12/5/2011,665.900024,670.5,656.849976,662.200012,574.581116,1666822
12/7/2011,663,677.849976,656.549988,675.549988,586.164856,3498036
12/8/2011,674.900024,677,659.450012,669.299988,580.741821,2531344
12/9/2011,660,663.75,652.349976,655.400024,568.68103,1486874
12/12/2011,659.900024,661,644.099976,647.349976,561.696167,2397640
12/13/2011,642,654.5,636.25,646.349976,560.828369,1799425
12/14/2011,645.25,647.900024,628.299988,630.349976,546.945374,2442485
12/15/2011,622,642.25,622,636.400024,552.195007,3841311
12/16/2011,636.400024,646,618.549988,626.349976,543.474792,2231863
12/19/2011,620,624.400024,600.299988,618.25,536.446472,3601149
12/20/2011,619.75,628.700012,618,623.400024,540.915039,2775142
12/21/2011,633,659.75,633,655.450012,568.724365,2774826
12/22/2011,645.5,665,645.5,662.450012,574.798218,2716673
12/23/2011,668.650024,668.650024,655.400024,660.900024,573.453308,2392651
12/26/2011,659,670.700012,658.25,665.75,577.661499,1077446
12/27/2011,666,670.799988,662.150024,667.849976,579.483582,1521474
12/28/2011,675,675.799988,658.299988,660.849976,573.409912,1422488
12/29/2011,659.5,664.099976,654.599976,656.599976,569.722107,1100159
12/30/2011,655,668.900024,648,652.049988,565.77417,1841165
1/2/2012,650,655.299988,641.349976,650.400024,564.34259,626403
1/3/2012,655.900024,669,655.900024,665.200012,577.184326,771226
1/4/2012,663.200012,668.200012,658.950012,660.950012,573.496582,1447287
1/5/2012,662.5,673.75,660.700012,670.299988,581.609558,1708022
1/6/2012,667.099976,674.700012,657.5,670.400024,581.696289,1318442
1/9/2012,669.299988,669.400024,655.299988,663.25,575.49231,1510238
1/10/2012,666.549988,687.599976,666.549988,684,593.496826,1669978
1/11/2012,685,692.75,677.5,680.950012,590.85022,2494939
1/12/2012,685,701.650024,669.450012,687.400024,596.446899,4372580
1/13/2012,688,694.75,671,681.549988,591.37085,1881398
1/16/2012,679.049988,679.900024,671.049988,674.200012,584.99353,1739336
1/17/2012,678,680.450012,671.849976,675.349976,585.991333,1335861
1/18/2012,677,684.299988,672.099976,682.799988,592.455566,1461761
1/19/2012,687.5,695,684.950012,693.700012,601.913391,2146664
1/20/2012,695,695,684.349976,692.099976,600.524963,1419327
1/23/2012,692.5,700.700012,688,695.5,603.475159,1130480
1/24/2012,696,706,695.349976,700.549988,607.856812,2105601
1/25/2012,704.799988,711.950012,702.549988,709.200012,615.362427,3459415
1/27/2012,717,717,696.099976,699.799988,607.206177,1661183
1/30/2012,692.049988,699.799988,685,688.099976,597.05426,1921884
1/31/2012,692.5,701.950012,689.950012,697.849976,605.51416,2647243
2/1/2012,691,692,680,688.900024,597.748413,4956130
2/2/2012,696,696,682.799988,685.75,595.015076,2945430
2/3/2012,688,699,685.049988,696.650024,604.472961,1518043
2/6/2012,700,705,692.450012,699.200012,606.685608,3351676
2/7/2012,709,709,683.75,685.349976,594.668152,3314140
2/8/2012,687.549988,699.900024,686.799988,696.900024,604.68988,2158982
2/9/2012,693.849976,699.700012,688.75,697.150024,604.906738,2417863
2/10/2012,697.799988,700,676.25,693.900024,602.086853,1261344
2/13/2012,695,700,694,695.150024,603.17157,1384647
2/14/2012,694.099976,699,691.950012,697.75,605.427368,1127834
2/15/2012,702.099976,714.900024,697.700012,713.650024,619.223694,3335693
2/16/2012,712,720,706,718,622.997986,2586163
2/17/2012,725,726.200012,711.799988,716.799988,621.956909,2414618
2/21/2012,714.049988,721.150024,711,714.349976,619.830994,2489579
2/22/2012,713.25,719.849976,698.700012,701.700012,608.854858,2132619
2/23/2012,703,707.950012,695.950012,701.299988,608.507751,3289154
2/24/2012,673,685.549988,657.5,676.400024,586.902405,158414118
2/27/2012,682.900024,682.900024,661.799988,664.75,576.793823,5268963
2/28/2012,669,682,668.5,670.049988,581.392578,3664056
2/29/2012,677,679.299988,660.599976,663.150024,575.405457,6466898
3/1/2012,663,670.950012,659.200012,669.400024,580.828674,3298244
3/2/2012,673,676,662.349976,672.650024,583.64856,2868706
3/5/2012,666.5,668,654.450012,657.150024,570.199463,3192310
3/6/2012,656.5,666,649.5,651.099976,564.94989,5077630
3/7/2012,650,658.950012,648,654,567.466125,2016258
3/9/2012,662,682.299988,660.900024,680.5,590.460022,6022889
3/12/2012,688.75,688.75,669.099976,671.099976,582.303589,3170284
3/13/2012,675,683.700012,675,681.849976,591.631104,2111175
3/14/2012,689,689.25,670,677.5,587.856812,5596353
3/15/2012,677,677,660.049988,661.299988,573.800293,3766187
3/16/2012,662.25,676.950012,662.25,666.450012,578.268921,5040022
3/19/2012,670,672,648.25,650.25,564.212463,4471466
3/20/2012,650.700012,660.799988,650,657.5,570.503235,3053821
3/21/2012,658,669,656.549988,667.5,579.179871,3734303
3/22/2012,665,671,653.75,659.200012,571.97821,5544938
3/23/2012,663.400024,664.349976,656.5,660.549988,573.149658,2904218
3/26/2012,659.25,660.650024,649.5,651.25,565.080078,3095896
3/27/2012,657,671.049988,655,667.549988,579.223328,4122987
3/28/2012,663.5,665.599976,659.25,660.950012,573.496582,3547786
3/29/2012,654.099976,672.049988,653.150024,666.799988,578.572571,13418664
3/30/2012,671.549988,677,670.299988,673.299988,584.212524,3169792
4/2/2012,673,685,673,683.150024,592.759338,3299539
4/3/2012,687,689,682.25,687.450012,596.490234,2388626
4/4/2012,684.950012,684.950012,678.150024,679.650024,589.722412,1140973
4/9/2012,674.25,675.25,663.849976,666.049988,577.921814,2418914
4/10/2012,668,674.650024,666,671.75,582.867676,2614106
4/11/2012,667.299988,679.799988,665.549988,674.049988,584.863281,2580595
4/12/2012,675.849976,681.799988,673.349976,679.400024,589.505554,1512959
4/13/2012,680,685.25,676.150024,680.700012,590.633362,2945103
4/16/2012,679.5,680.549988,672.950012,677.799988,588.117004,1746857
4/17/2012,678.5,688.349976,671.599976,683.799988,593.323303,2051209
4/18/2012,688,690.400024,679.049988,680.349976,590.329651,1239746
4/19/2012,685,692.25,682.150024,690.650024,599.266968,1399371
4/20/2012,687,690.900024,676.25,684.700012,594.104004,1342925
4/23/2012,685,689.950012,681.650024,683.400024,592.976257,1722254
4/24/2012,685.25,688.400024,679.950012,683,592.629211,959976
4/25/2012,687.75,687.75,674.25,676.849976,587.292786,1256310
4/26/2012,679.849976,679.849976,672.299988,674.099976,584.906677,1352136
4/27/2012,673,679.849976,671.049988,674.450012,585.210327,1257621
4/30/2012,673.549988,681.799988,672.299988,673.599976,584.472839,1387617
5/2/2012,674.549988,677.299988,670.25,672.200012,583.258118,915321
5/3/2012,670,672,665.200012,666.799988,578.572571,3295449
5/4/2012,665.299988,670.650024,658.150024,659.950012,572.628967,2829631
5/7/2012,647,666.400024,647,663.650024,575.839478,2714472
5/8/2012,668.400024,670.75,654.549988,657.299988,570.329529,2492527
5/9/2012,651.900024,659.700012,648.900024,650.049988,564.038818,3051971
5/10/2012,653,662.650024,649.299988,651.400024,565.210388,2602587
5/11/2012,648,654,644.650024,645.799988,560.351196,1547965
5/14/2012,648,650.400024,637.25,645,559.657043,2937013
5/15/2012,642,650,641.099976,645.299988,559.917358,2742494
5/16/2012,637.5,637.5,610.5,620.900024,538.745789,8030140
5/17/2012,625.799988,638.75,624.75,633.849976,549.982361,4665455
5/18/2012,624.299988,640.049988,623.5,635.299988,551.240417,4204806
5/21/2012,640,650,638.150024,641.25,556.403198,1723353
5/22/2012,647.799988,653.450012,637.200012,642.599976,557.574524,3144689
5/23/2012,639.799988,643.450012,629.099976,635.5,551.414001,3943776
5/24/2012,642.5,667.650024,642.5,663.799988,575.969604,5113360
5/25/2012,660,663,651.299988,656.549988,569.678772,1719744
5/28/2012,657.25,665.200012,657.150024,664.099976,576.229858,1565633
5/29/2012,665.450012,667.299988,658.5,660.650024,573.236389,2020064
5/30/2012,658,660.900024,654.299988,655.900024,569.114868,1844750
5/31/2012,649.099976,660,643.650024,654.650024,568.030212,6753658
6/1/2012,650.5,656.299988,642.150024,643.25,558.13855,1297431
6/4/2012,640.5,640.950012,635.299988,639.599976,554.971619,2450916
6/5/2012,643,645.799988,639.25,643.950012,558.745972,1407278
6/6/2012,647.25,652.5,644.5,650.650024,564.559448,3218262
6/7/2012,657,658.400024,650.450012,656.450012,569.592041,1815586
6/8/2012,654.549988,658.25,649.400024,655.950012,569.158264,1673729
6/11/2012,658.25,664.900024,655.650024,656.599976,569.722107,1763275
6/12/2012,652,659.799988,652,658.450012,571.327393,2089694
6/13/2012,659.349976,660.650024,654.400024,655.849976,569.07135,1020033
6/14/2012,652,657.950012,641.650024,644.299988,559.049744,1526585
6/15/2012,639.950012,647.849976,638,646.25,560.741638,4004876
6/18/2012,649.5,650.75,637.549988,638.700012,554.190552,1537147
6/19/2012,639.650024,645,638,642.200012,557.227539,2582746
6/20/2012,645.849976,645.849976,640,642.5,557.487854,1151607
6/21/2012,637.599976,649.400024,637.599976,647.849976,562.130005,1346350
6/22/2012,635.099976,641.900024,629.950012,640.049988,564.954468,1992284
6/25/2012,644,646.849976,641.849976,644,568.44104,2475982
6/26/2012,641.599976,646.25,640.799988,643,567.558411,2409784
6/27/2012,646,648.549988,643.049988,644.599976,568.970642,2793400
6/28/2012,646,649.5,641.849976,645.099976,569.411926,2330273
6/29/2012,650.5,655,647.75,653.200012,576.561707,2568905
7/2/2012,653.700012,664,652.099976,662.349976,584.638123,3005620
7/3/2012,663.5,676,663.5,674.549988,595.406555,2984117
7/4/2012,679.099976,682.900024,670.650024,675.599976,596.333557,4573237
7/5/2012,670.200012,677.5,670.200012,676.5,597.12793,2127131
7/6/2012,677.400024,685.5,675.349976,684.349976,604.056885,3395291
7/9/2012,684,684,670,676.25,596.907166,1409224
7/10/2012,679.700012,683.5,676,682.400024,602.335571,2778748
7/11/2012,678.049988,684.5,675.299988,678.799988,599.158142,2544698
7/12/2012,677,682.25,672.400024,675.849976,596.554199,1780911
7/13/2012,676.5,679.900024,675.150024,676.349976,596.995422,904019
7/16/2012,677,683,677,680.450012,600.61438,1312740
7/17/2012,683,684.549988,680.75,683.75,603.527283,2138697
7/18/2012,684,688.200012,682.599976,687.150024,606.528381,2282919
7/19/2012,690,695,687.450012,693.799988,612.398071,2261024
7/20/2012,696.950012,696.950012,683.049988,684.75,604.409912,1870256
7/23/2012,681.049988,682.700012,675.349976,677,597.569336,1522849
7/24/2012,677.099976,678,672.200012,674.299988,595.186035,1897504
7/25/2012,673.900024,677.549988,672.5,675.099976,595.89209,2514515
7/26/2012,676.900024,676.900024,669,670.099976,591.47876,3553372
7/27/2012,680.950012,680.950012,671.299988,673.799988,594.744629,1239906
7/30/2012,677.25,679.900024,674,678.099976,598.540039,1324600
7/31/2012,679,692.25,676,691.150024,610.059204,3242208
8/1/2012,690.5,701.950012,689.049988,699.849976,617.73822,3098847
8/2/2012,700,701,692.349976,695.700012,614.075317,2002473
8/3/2012,692.349976,700,688.099976,699.349976,617.296875,1814645
8/6/2012,701.299988,712.75,701.299988,710.400024,627.050537,2783162
8/7/2012,710.25,721.400024,705.849976,719.549988,635.126953,3069001
8/8/2012,719.200012,725,716.049988,721.599976,636.93634,2473874
8/9/2012,722.099976,723.099976,691,694.900024,613.369202,4141199
8/10/2012,689.900024,692.900024,684.349976,690.150024,609.176331,1901285
8/13/2012,690.599976,719,688,716.349976,632.302307,1821658
8/14/2012,715.950012,715.950012,700.200012,702.849976,620.386414,2670767
8/16/2012,706.349976,717.200012,705,710.150024,626.829895,5549225
8/17/2012,713.5,719.200012,710.549988,713.299988,629.610168,2418145
8/21/2012,711.950012,735,711.049988,732.5,646.557495,4183480
8/22/2012,728.549988,734.5,722.150024,726.400024,641.17334,2758319
8/23/2012,729.799988,735,717.200012,719.75,635.303345,5720820
8/24/2012,718,730,713.299988,722.5,637.730896,1747548
8/27/2012,721.549988,728.650024,718.099976,721.950012,637.2453,2709600
8/28/2012,722.900024,727.950012,720.200012,723.25,638.392822,3109737
8/29/2012,727.549988,727.549988,710.5,715.049988,631.154907,4838106
8/30/2012,710.099976,737,699.200012,726.599976,641.349792,14800293
8/31/2012,728,739.099976,725.25,735.299988,649.029053,20084290
9/3/2012,733.950012,741.400024,729.650024,734.650024,648.455322,3681747
9/4/2012,734.799988,734.799988,718.700012,722.549988,637.774963,3124210
9/5/2012,721.799988,730.5,720.400024,724.650024,639.628601,1998816
9/6/2012,724,729.400024,718.099976,722.400024,637.6427,2431310
9/7/2012,729.25,739.549988,726.200012,729.400024,643.821411,3505554
9/10/2012,730,744.5,730,741.200012,654.236755,2700507
9/11/2012,736.049988,761,736.049988,759.549988,670.433838,3113004
9/12/2012,758.5,763,752.25,756.549988,667.785767,2439900
9/13/2012,757,763,746.700012,750.349976,662.313293,1615573
9/14/2012,764.700012,773.349976,759.599976,770.450012,680.054993,3236776
9/17/2012,776,785.450012,769.849976,779.900024,688.39624,3480346
9/18/2012,777.099976,778.700012,756,774.599976,683.718018,2648377
9/20/2012,771,771,752.099976,760.900024,671.625549,2371066
9/21/2012,765,784,764.950012,780.200012,688.661072,6768168
9/24/2012,777.5,784.650024,758.150024,759.349976,670.257263,3477350
9/25/2012,758,776.099976,757.5,768.799988,678.598572,2367710
9/26/2012,764,769.400024,757.400024,760.900024,671.625549,2466441
9/27/2012,762.549988,772.5,756.900024,761.25,671.934448,5718355
9/28/2012,764.900024,778.900024,763.049988,774.400024,683.541626,2886552
10/1/2012,771,773.900024,766.150024,768.950012,678.731018,1314757
10/3/2012,772,779.900024,770,776.299988,685.218628,2459208
10/4/2012,779,794,779,789.049988,696.472656,2275792
10/5/2012,775.799988,775.799988,631.25,749.950012,661.960205,59757409
10/8/2012,754.700012,756.400024,745,750.599976,662.533813,3992830
10/9/2012,756.400024,756.799988,747,747.950012,660.194763,3278335
10/10/2012,743,747.099976,739.349976,741.200012,654.236755,1553912
10/11/2012,744.400024,750.049988,735.599976,748.099976,660.327271,3258201
10/12/2012,748.5,750.25,737.349976,740.25,653.398315,2207560
10/15/2012,740.450012,742,732.650024,740.200012,653.354248,1736812
10/16/2012,742.099976,750.950012,741.299988,744.200012,656.884766,4339819
10/17/2012,747,754.799988,743.450012,752.849976,664.52002,2959165
10/18/2012,755,763,749.299988,761.650024,672.287537,2161087
10/19/2012,761.200012,761.200012,749.099976,753.299988,664.917053,3162068
10/22/2012,752,757,742.549988,750.75,662.666382,2227969
10/23/2012,755,755,747,750.549988,662.489807,1540222
10/25/2012,750,768.900024,749,765.75,675.906372,6288116
10/29/2012,758,763,752,756.950012,668.138916,1193620
10/30/2012,754,764.5,747.25,750.650024,662.578064,1984102
10/31/2012,751,765.950012,744.150024,762.349976,672.905273,2877317
11/1/2012,758,765,758,763.5,673.920471,1398151
11/2/2012,772,772.5,764,766.25,676.347778,1622386
11/5/2012,767.75,772.349976,763,770,679.657715,1101811
11/6/2012,766.299988,785,766.299988,783.75,691.794495,2258228
11/7/2012,781.25,805.849976,779.650024,799.650024,705.829041,3265860
11/8/2012,791.25,796.950012,784.549988,793.799988,700.665405,1838862
11/9/2012,790.099976,797.700012,788.099976,793.950012,700.797729,1937460
11/12/2012,794.299988,832.099976,787.75,791.599976,698.72345,3406067
11/15/2012,784.700012,795.900024,765.849976,793.150024,700.091736,3747657
11/16/2012,789,790.299988,771.299988,774.849976,683.938721,1855307
11/19/2012,775,775.900024,761.650024,764.849976,675.111877,1322370
11/20/2012,767,787.450012,767,782.049988,690.293945,2979232
11/21/2012,782.150024,782.150024,771.349976,778.75,687.381226,2495430
11/22/2012,782,785,772.950012,775.150024,684.203491,1592981
11/23/2012,777.599976,781.549988,772.549988,779.349976,687.910828,1221900
11/26/2012,784.799988,784.799988,772,775.650024,684.644958,1037197
11/27/2012,779,802,773.299988,799.200012,705.431885,4109275
11/29/2012,799.549988,825.849976,799.549988,821.799988,725.380127,5698869
11/30/2012,822.049988,849.900024,822,843.5,744.534119,12378473
12/3/2012,840,844.900024,830.5,836.200012,738.090576,2597663
12/4/2012,836,843.5,833.5,841.549988,742.812988,1648688
12/5/2012,845.5,851.950012,834.099976,837.950012,739.635193,2469806
12/6/2012,841,847,831.650024,844.150024,745.10791,2112620
12/7/2012,842.349976,848.25,835.5,837.75,739.458862,1451389
12/10/2012,840,870,833.700012,865.799988,764.217651,2497031
12/11/2012,868.349976,882.299988,866.599976,874.950012,772.294312,3244995
12/12/2012,875,880.450012,854.5,859.700012,758.833496,2872410
12/13/2012,859.099976,870.799988,850.700012,854.299988,754.067017,1931122
12/14/2012,856.049988,859.25,846.599976,852.299988,752.301697,1569959
12/17/2012,846.200012,859.150024,833,836.849976,738.664429,3009410
12/18/2012,841.799988,850,835.950012,846.849976,747.491089,3292218
12/19/2012,846.599976,849.549988,827.099976,830.75,733.280151,3738495
12/20/2012,836,836,823.700012,831,733.500854,1749456
12/21/2012,829.5,833.5,820,830.200012,732.794678,2003774
12/24/2012,832,841.599976,825.150024,828.700012,731.470703,1132801
12/26/2012,830,838.299988,821,834.700012,736.766724,930595
12/27/2012,839,840.650024,825.150024,828.450012,731.25,2072047
12/28/2012,828.349976,840.900024,826.150024,834.400024,736.501892,1766343
12/31/2012,831.549988,834.599976,827,828.849976,731.603088,972578
1/1/2013,834.650024,840.900024,832,832.950012,735.222107,1181027
1/2/2013,837,849.900024,837,846.599976,747.270447,2530696
1/3/2013,849.849976,850.900024,841,845.5,746.299561,1876311
1/4/2013,845,845,828.549988,837.700012,739.414612,2043109
1/7/2013,842,842,819.75,822.950012,726.395386,2017590
1/8/2013,823,843.099976,822.849976,840.299988,741.709595,1812479
1/9/2013,840.099976,845,827,830,732.618164,2634749
1/10/2013,835,835.450012,820.200012,825.5,728.646118,2070735
1/11/2013,827,830.549988,807,809.5,714.523499,1732119
1/14/2013,810.099976,834.5,805.049988,827.049988,730.014221,1606929
1/15/2013,830,832.5,818.200012,825.5,728.646118,1896195
1/16/2013,826,832,815.400024,818.849976,722.776245,1412832
1/17/2013,820,820.799988,805.549988,807.599976,712.846252,3216138
1/18/2013,810.799988,825.799988,808.75,822.700012,726.174683,2486485
1/21/2013,826.5,827.299988,808.5,812.5,717.171204,2478734
1/22/2013,811,816.700012,806.099976,813.349976,717.921692,1304340
